route,stop_num,name,direction
71,16,жилойкомплексдинастия,f
71,17,юныйтехник,f
71,18,госпиталь,f
71,19,улицажукова,f
71,20,школа30,f
71,21,локомотивноедепо,f
71,22,улицаюности,f
71,23,улицадобрынина,f
71,24,улицадобрынина,f
71,25,ямз,f
71,26,мкрпромышленный,f
71,27,улицапромышленная,f
71,28,жбк,f
71,29,автотранспортноепредприятие,f
71,30,улицамеханизаторов,f
71,31,улицаеленыколесовой,f
71,32,улицаурицкого,f
71,33,улицапионерская,f
71,34,проспектдзержинского,f
71,35,пельменная,f
71,36,улицагромова,f
71,37,школа29,f
71,38,язхм(частьрейсов:осташинскоекладбище,f
71,39,улицагромова…),f
71,40,улицагромова,b
71,41,пельменная,b
71,42,проспектдзержинского,b
71,43,улицапионерская,b
71,44,улицаурицкого,b
71,45,улицамеханизаторов,b
71,46,автотранспортноепредприятие,b
71,47,жбк,b
71,48,мкрпромышленный,b
71,49,улицапромышленная,b
71,50,ямз,b
71,51,улицадобрынина,b
71,52,улицаавтозаводская,b
71,53,школа30,b
71,54,улицажукова,b
71,55,леонтьевскоекладбище,b
71,56,госпиталь,b
71,57,проспектленина,b
71,58,жилойкомплексдинастия,b
71,59,проспекттолбухина,b
71,60,площадьтруда,b
71,61,площадьюности,b
71,62,улицакомсомольская,b
71,63,улицабольшаяфедоровская,b
71,64,выемка,b
71,65,московскийвокзал,b
71,66,жкярославльсити,b
71,67,автовокзал,b
71,68,техническийуниверситет,b
71,69,арена-2000,b
71,70,улицапавлова,b
71,71,крестобогородская,b
71,72,улицакалинина,b
71,73,новоселки(частьрейсов:осташинскоекладбище,b
71,74,улицагромова…),b
76,1,крестобогородская,f
76,2,улицаслепнева,f
76,3,арена-2000,f
76,4,техническийуниверситет,f
76,5,автовокзал,f
76,6,московскийвокзал,f
76,7,выемка,f
76,8,улицабольшаяфедоровская,f
76,9,улицапервомайская,f
76,10,площадьюности,f
76,11,площадьтруда,f
76,12,проспекттолбухина,f
76,13,жилойкомплексдинастия,f
76,14,полиграфкомбинат,f
76,15,полиграфкомбинат,b
76,16,жилойкомплексдинастия,b
76,17,проспекттолбухина,b
76,18,площадьтруда,b
76,19,площадьюности,b
76,20,улицакомсомольская,b
76,21,улицабольшаяфедоровская,b
76,22,выемка,b
76,23,московскийвокзал,b
76,24,жкярославльсити,b
76,25,автовокзал,b
76,26,техническийуниверситет,b
76,27,арена-2000,b
76,28,улицапавлова,b
76,29,крестобогородская,b
77,1,14мкр,f
77,2,школа56,f
77,3,улицаромановская,f
77,4,нзки,f
77,5,школа17,f
77,6,улицакрасноперевальская,f
77,7,реканора,f
77,8,улицакуропаткова,f
77,9,троицкаяаптека,f
77,10,улицапашуковская,b
77,11,12мкр–тутаевскоешоссе,b
77,12,улицабрагинская,b
77,13,поселок2,b
77,14,ебрагино,b
77,15,2йбрагинскийпроезд,b
77,16,мостотряд,b
77,17,поликлиника5,b
77,18,павловскийпарк,b
77,19,жилойкомплексоктябрь,b
77,20,домодежды,b
77,21,улицаурицкого,b
77,22,проспектдзержинского,b
77,23,кинотеатрпобеда,b
78П,1,площадьтруда,f
78П,2,жилойкомплексдинастия,f
78П,3,юныйтехник,f
78П,4,улицажукова,f
78П,5,улицаюности,f
78П,6,улицадобрынина,f
78П,7,улицапромышленная,f
78П,8,улицаеленыколесовой,f
78П,9,улицаурицкого,f
78П,10,улицапионерская,f
78П,11,проспектдзержинского,f
78П,12,улицапанина,f
78П,13,6мкр,f
78П,14,улицаволгоградская,f
78П,15,14мкр,f
78П,16,школа56,f
78П,17,nan,b
79,1,язхм,f
79,2,улицагромова,f
79,3,пельменная,f
79,4,проспектдзержинского,f
79,5,улицапионерская,f
79,6,улицаурицкого,f
79,7,трамвайноедепо,f
79,8,тцомега,f
79,9,торгово-развлекательныйкомплексрио,f
79,10,лакокраска,f
79,11,ниимск,f
79,12,ямз,f
79,13,областнаяонкологическаябольница,f
79,14,площадькарламаркса,f
79,15,юбилейнаяплощадь,f
79,16,улицасвободы,f
79,17,улицабольшаяоктябрьская,f
79,18,федоровскийсобор,f
79,19,улицанаумова,f
79,20,улицамалаяпролетарская,f
79,21,улицамельничная,f
79,22,вишняки,f
79,23,речнойпорт,f
79,24,стройдеталь,f
79,25,шпалозавод,f
79,26,таксопарк,f
79,27,улицаильинская,f
79,28,улицакорабельная,f
79,29,улицаспортивная,f
79,30,нефтебаза,f
79,31,больница2,f
79,32,радиозавод,f
79,33,улицаиндустриальная,f
79,34,улицаиндустриальная,b
79,35,радиозавод,b
79,36,больница2,b
79,37,нефтебаза,b
79,38,улицаспортивная,b
79,39,улицакорабельная,b
79,40,улицаильинская,b
79,41,таксопарк,b
79,42,шпалозавод,b
79,43,стройдеталь,b
79,44,речнойпорт,b
79,45,вишняки,b
79,46,улицамельничная,b
79,47,улицамалаяпролетарская,b
79,48,улицанаумова,b
79,49,федоровскийсобор,b
79,50,улицабольшаяоктябрьская,b
79,51,улицасвободы,b
79,52,юбилейнаяплощадь,b
79,53,площадькарламаркса,b
79,54,областнаяонкологическаябольница,b
79,55,ямз,b
79,56,ниимск,b
79,57,лакокраска,b
79,58,техуглерод,b
79,59,тцомега,b
79,60,трамвайноедепо,b
79,61,улицаеленыколесовой,b
79,62,улицаурицкого,b
79,63,проспектдзержинского,b
79,64,пельменная,b
79,65,улицагромова,b
79,66,школа29,b
79,67,улицапанина,b
84,1,улицапирогова,f
84,2,школа88,f
84,3,улицаярославская,f
84,4,школа88,f
84,5,улицапирогова,f
84,6,улицаиндустриальная,f
84,7,радиозавод,f
84,8,больница2,f
84,9,нефтебаза,f
84,10,улицаспортивная,f
84,11,улицакорабельная,f
84,12,улицаильинская,f
84,13,таксопарк,f
84,14,шпалозавод,f
84,15,стройдеталь,f
84,16,речнойпорт,f
84,17,вишняки,f
84,18,улицамельничная,f
84,19,улицамалаяпролетарская,f
84,20,улицапервомайская,f
84,21,площадьволкова,f
84,22,краснаяплощадь,f
84,23,октябрьскаяплощадь,f
84,24,улицадачная,f
84,25,школа50,f
84,26,улицалинейная,f
84,27,улицакрасноборская,f
84,28,проспектмашиностроителей,f
84,29,гараж,f
84,30,яковлевское,f
84,31,яковлевское,b
84,32,гараж,b
84,33,проспектмашиностроителей,b
84,34,улицакрасноборская,b
84,35,улицалинейная,b
84,36,школа50,b
84,37,улицадачная,b
84,38,октябрьскаяплощадь,b
84,39,краснаяплощадь,b
84,40,площадьволкова,b
84,41,улицакомсомольская,b
84,42,улицамалаяпролетарская,b
84,43,улицамельничная,b
84,44,вишняки,b
84,45,речнойпорт,b
84,46,стройдеталь,b
84,47,шпалозавод,b
84,48,таксопарк,b
84,49,улицаильинская,b
84,50,улицакорабельная,b
84,51,улицаспортивная,b
84,52,нефтебаза,b
84,53,больница2,b
84,54,радиозавод,b
84,55,улицаиндустриальная,b
84,56,улицапирогова,b
84,57,школа88,b
84,58,улицаярославская,b
84,59,школа88,b
84,60,улицапирогова,b
84,1,улицапирогова,f
84,2,школа88,f
84,3,улицаярославская,f
84,4,школа88,f
84,5,улицапирогова,f
84,6,улицаиндустриальная,f
84,7,радиозавод,f
84,8,больница2,f
84,9,нефтебаза,f
84,10,улицаспортивная,f
84,11,улицакорабельная,f
84,12,улицаильинская,f
84,13,таксопарк,f
84,14,шпалозавод,f
84,15,стройдеталь,f
84,16,речнойпорт,f
84,17,вишняки,f
84,18,улицамельничная,f
84,19,улицамалаяпролетарская,f
84,20,улицапервомайская,f
84,21,площадьволкова,f
84,22,краснаяплощадь,f
84,23,октябрьскаяплощадь,f
84,24,улицадачная,f
84,25,школа50,f
84,26,улицалинейная,f
84,27,улицакрасноборская,f
84,28,проспектмашиностроителей,f
84,29,гараж,f
84,30,яковлевское,f
84,31,яковлевское,b
84,32,гараж,b
84,33,проспектмашиностроителей,b
84,34,улицакрасноборская,b
84,35,улицалинейная,b
84,36,школа50,b
84,37,улицадачная,b
84,38,октябрьскаяплощадь,b
84,39,краснаяплощадь,b
84,40,площадьволкова,b
84,41,улицакомсомольская,b
84,42,улицамалаяпролетарская,b
84,43,улицамельничная,b
84,44,вишняки,b
84,45,речнойпорт,b
84,46,стройдеталь,b
84,47,шпалозавод,b
84,48,таксопарк,b
84,49,улицаильинская,b
84,50,улицакорабельная,b
84,51,улицаспортивная,b
84,52,нефтебаза,b
84,53,больница2,b
84,54,радиозавод,b
84,55,улицаиндустриальная,b
84,56,улицапирогова,b
84,57,школа88,b
84,58,улицаярославская,b
84,59,школа88,b
84,60,улицапирогова,b
85,1,улицадекабристов,f
85,2,улицагудованцева,f
85,3,улицазакгейма,f
85,4,домколлектива,f
85,5,улицамаланова,f
85,6,комсомольскаяплощадь,f
85,7,улицазеленцовская,f
85,8,улицакарабулина,f
85,9,улицабольшаяоктябрьская,f
85,10,улицасвободы,f
85,11,юбилейнаяплощадь,f
85,12,площадькарламаркса,f
85,13,улицавоинова,f
85,14,улицасоветская,f
85,15,октябрьскаяплощадь,f
85,16,улицадачная,f
85,17,школа50,f
85,18,улицалинейная,f
85,19,улицакрасноборская,f
85,20,проспектмашиностроителей,f
85,21,проезддоброхотова,f
85,22,кинотеатраврора,f
85,23,улицасаукова,f
85,24,улицапапанина,f
85,25,школа48,f
85,26,улицасахарова,f
85,27,хутор,f
85,28,сабанеевская,f
85,29,язда,f
85,30,язда,b
85,31,сабанеевская,b
85,32,хутор,b
85,33,улицасахарова,b
85,34,улицапапанина,b
85,35,улицасаукова,b
85,36,кинотеатраврора,b
85,37,проезддоброхотова,b
85,38,проспектмашиностроителей,b
85,39,улицакрасноборская,b
85,40,улицалинейная,b
85,41,школа50,b
85,42,улицадачная,b
85,43,заводкрасныймаяк,b
85,44,гостиницатурист,b
85,45,улицасоветская,b
85,46,проспектленина,b
85,47,яшз,b
85,48,улицавоинова,b
85,49,площадькарламаркса,b
85,50,юбилейнаяплощадь,b
85,51,улицасвободы,b
85,52,улицабольшаяоктябрьская,b
85,53,улицакарабулина,b
85,54,улицазеленцовская,b
85,55,комсомольскаяплощадь,b
85,56,улицакрасноперекопская,b
85,57,5-ялиния,b
85,58,9-ялиния,b
85,59,16-ялиния,b
85,60,улицацентральная,b
90С,1,язхм,f
90С,2,улицагромова,f
90С,3,пельменная,f
90С,4,невскийрынок,f
90С,5,улицаурицкого,f
90С,6,домодежды,f
90С,7,жилойкомплексоктябрь,f
90С,8,улицаурицкого,f
90С,9,улицаеленыколесовой,f
90С,10,областнаядетскаяклиническаябольница,f
90С,11,сельхозакадемия,f
90С,12,парижскаякоммуна,f
90С,13,техуглерод,f
90С,14,лакокраска,f
90С,15,ниимск,f
90С,16,ямз,f
90С,17,областнаяонкологическаябольница,f
90С,18,площадькарламаркса,f
90С,19,улицавоинова,f
90С,20,улицасоветская,f
90С,21,октябрьскаяплощадь,f
90С,22,улицадачная,f
90С,23,школа50,f
90С,24,улицалинейная,f
90С,25,улицакрасноборская,f
90С,26,проспектмашиностроителей,f
90С,27,гараж,f
90С,28,яковлевское,f
90С,29,яковлевское,b
90С,30,гараж,b
90С,31,проспектмашиностроителей,b
90С,32,улицакрасноборская,b
90С,33,улицалинейная,b
90С,34,школа50,b
90С,35,улицадачная,b
90С,36,октябрьскаяплощадь,b
90С,37,улицапобеды,b
90С,38,площадькарламаркса,b
90С,39,областнаяонкологическаябольница,b
90С,40,ямз,b
90С,41,ниимск,b
90С,42,лакокраска,b
90С,43,техуглерод,b
90С,44,парижскаякоммуна,b
90С,45,сельхозакадемия,b
90С,46,областнаядетскаяклиническаябольница,b
90С,47,улицаеленыколесовой,b
90С,48,жилойкомплексоктябрь,b
90С,49,домодежды,b
90С,50,невскийрынок,b
90С,51,пельменная,b
90С,52,улицагромова,b
90С,53,школа29,b
90С,54,улицапанина,b
92,1,спорткомплексатлант,f
92,2,больничныйгородок,f
92,3,арена-2000,f
92,4,улицагагарина,f
92,5,техническийуниверситет,f
92,6,автовокзал,f
92,7,московскийвокзал,f
92,8,выемка,f
92,9,улицабольшаяфедоровская,f
92,10,улицапервомайская,f
92,11,краснаяплощадь,f
92,12,кинотеатрродина,f
92,13,проспектленина,f
92,14,проспектленина,b
92,15,кинотеатрродина,b
92,16,краснаяплощадь,b
92,17,площадьволкова,b
92,18,улицакомсомольская,b
92,19,улицабольшаяфедоровская,b
92,20,выемка,b
92,21,московскийвокзал,b
92,22,жкярославльсити,b
92,23,автовокзал,b
92,24,техническийуниверситет,b
92,25,улицагагарина,b
92,26,больничныйгородок,b
93Г,1,доп,f
93Г,2,улицабакуниха,f
93Г,3,элеваторная,f
93Г,4,хлебозавод,f
93Г,5,улица6-яовражная,f
93Г,6,магазин10,f
93Г,7,магазин55,f
93Г,8,хлебобаза,f
93Г,9,резинотехника,f
93Г,10,магазинорбита,f
93Г,11,сортировочная,f
93Г,12,улицаспартаковская,f
93Г,13,улицапанфилова,f
93Г,14,толгоболь,f
93Г,15,улицажелезнодорожнаяселатолгоболь,f
93Г,16,красныйкустарь,f
93Г,17,бутрево,f
93Г,18,лесныеполяны,f
93Г,19,производственнаякомпанияярославич,f
93Г,20,куксенки,f
93Г,21,техуглерод,f
93Г,22,лакокраска,f
93Г,23,ниимск,f
93Г,24,ямз,f
93Г,25,областнаяонкологическаябольница,f
93Г,26,площадькарламаркса,f
93Г,27,юбилейнаяплощадь,f
93Г,28,улицакудрявцева,f
93Г,29,магазинтурист,f
93Г,30,полиграфкомбинат,f
93Г,31,полиграфкомбинат,b
93Г,32,домобуви,b
93Г,33,улицакудрявцева,b
93Г,34,юбилейнаяплощадь,b
93Г,35,площадькарламаркса,b
93Г,36,областнаяонкологическаябольница,b
93Г,37,ямз,b
93Г,38,ниимск,b
93Г,39,лакокраска,b
93Г,40,куксенки,b
93Г,41,производственнаякомпанияярославич,b
93Г,42,лесныеполяны,b
93Г,43,бутрево,b
93Г,44,красныйкустарь,b
93Г,45,улицажелезнодорожнаяселатолгоболь,b
93Г,46,толгоболь,b
93Г,47,улицапанфилова,b
93Г,48,улицаспартаковская,b
93Г,49,сортировочная,b
93Г,50,магазинорбита,b
93Г,51,резинотехника,b
93Г,52,хлебозавод,b
93Г,53,магазин55,b
93Г,54,магазин10,b
93Г,55,улица6-яовражная,b
93Г,56,хлебобаза,b
93Г,57,элеваторная,b
93Г,58,улицабакуниха,b
93Г,59,доп,b
94,1,улицаюности,f
94,2,улицадобрынина,f
94,3,улицажукова,f
94,4,улицабелинского,f
94,5,улицачехова,f
94,6,институт,f
94,7,площадькарламаркса,f
94,8,улицапобеды,f
94,9,улицареспубликанская,f
94,10,краснаяплощадь,f
94,11,площадьволкова,f
94,12,улицакомсомольская,f
94,13,улицабольшаяфедоровская,f
94,14,выемка,f
94,15,московскийвокзал,f
94,16,жкярославльсити,f
94,17,больница8,f
94,18,школа,f
94,19,улицаслепнева,f
94,20,улицадоронина,f
94,21,улицаньютона,f
94,22,новоселки,f
94,23,новоселки,b
94,24,улицаньютона,b
94,25,улицадоронина,b
94,26,улицаслепнева,b
94,27,школа,b
94,28,больница8,b
94,29,автовокзал,b
94,30,московскийвокзал,b
94,31,выемка,b
94,32,улицабольшаяфедоровская,b
94,33,улицапервомайская,b
94,34,площадьволкова,b
94,35,краснаяплощадь,b
94,36,улицареспубликанская,b
94,37,улицапобеды,b
94,38,площадькарламаркса,b
94,39,институт,b
94,40,улицачехова,b
94,41,улицабелинского,b
94,42,улицажукова,b
94,43,улицадобрынина,b
94,1,улицаюности,f
94,2,улицадобрынина,f
94,3,улицажукова,f
94,4,улицабелинского,f
94,5,улицачехова,f
94,6,институт,f
94,7,площадькарламаркса,f
94,8,улицапобеды,f
94,9,улицареспубликанская,f
94,10,краснаяплощадь,f
94,11,площадьволкова,f
94,12,улицакомсомольская,f
94,13,улицабольшаяфедоровская,f
94,14,выемка,f
94,15,московскийвокзал,f
94,16,жкярославльсити,f
94,17,больница8,f
94,18,школа,f
94,19,улицаслепнева,f
94,20,улицадоронина,f
94,21,улицаньютона,f
94,22,новоселки,f
94,23,новоселки,b
94,24,улицаньютона,b
94,25,улицадоронина,b
94,26,улицаслепнева,b
94,27,школа,b
94,28,больница8,b
94,29,автовокзал,b
94,30,московскийвокзал,b
94,31,выемка,b
94,32,улицабольшаяфедоровская,b
94,33,улицапервомайская,b
94,34,площадьволкова,b
94,35,краснаяплощадь,b
94,36,улицареспубликанская,b
94,37,улицапобеды,b
94,38,площадькарламаркса,b
94,39,институт,b
94,40,улицачехова,b
94,41,улицабелинского,b
94,42,улицажукова,b
94,43,улицадобрынина,b
94,1,улицаюности,f
94,2,улицадобрынина,f
94,3,улицажукова,f
94,4,улицабелинского,f
94,5,улицачехова,f
94,6,институт,f
94,7,площадькарламаркса,f
94,8,улицапобеды,f
94,9,улицареспубликанская,f
94,10,краснаяплощадь,f
94,11,площадьволкова,f
94,12,улицакомсомольская,f
94,13,улицабольшаяфедоровская,f
94,14,выемка,f
94,15,московскийвокзал,f
94,16,жкярославльсити,f
94,17,больница8,f
94,18,школа,f
94,19,улицаслепнева,f
94,20,улицадоронина,f
94,21,улицаньютона,f
94,22,новоселки,f
94,23,новоселки,b
94,24,улицаньютона,b
94,25,улицадоронина,b
94,26,улицаслепнева,b
94,27,школа,b
94,28,больница8,b
94,29,автовокзал,b
94,30,московскийвокзал,b
94,31,выемка,b
94,32,улицабольшаяфедоровская,b
94,33,улицапервомайская,b
94,34,площадьволкова,b
94,35,краснаяплощадь,b
94,36,улицареспубликанская,b
94,37,улицапобеды,b
94,38,площадькарламаркса,b
94,39,институт,b
94,40,улицачехова,b
94,41,улицабелинского,b
94,42,улицажукова,b
94,43,улицадобрынина,b
97,1,ленинградскийпроспект,f
97,2,улицаволгоградская,f
97,3,6мкр,f
97,4,улицапанина,f
97,5,проспектдзержинского,f
97,6,улицапионерская,f
97,7,улицаурицкого,f
97,8,трамвайноедепо,f
97,9,тцомега,f
97,10,торгово-развлекательныйкомплексрио,f
97,11,лакокраска,f
97,12,ниимск,f
97,13,ямз,f
97,14,областнаяонкологическаябольница,f
97,15,площадькарламаркса,f
97,16,улицапобеды,f
97,17,улицареспубликанская,f
97,18,краснаяплощадь,f
97,19,площадьволкова,f
97,20,улицакомсомольская,f
97,21,улицабольшаяфедоровская,f
97,22,выемка,f
97,23,московскийвокзал,f
97,24,жкярославльсити,f
97,25,автовокзал,f
97,26,техническийуниверситет,f
97,27,улицагагарина,f
97,28,больничныйгородок,f
97,29,спорткомплексатлант,f
97,30,улицаменделеева,f
97,31,бытовыетовары,f
97,32,бытовыетовары,b
97,33,улицарыкачева,b
97,34,улицаменделеева,b
97,35,спорткомплексатлант,b
97,36,больничныйгородок,b
97,37,арена-2000,b
97,38,улицагагарина,b
97,39,техническийуниверситет,b
97,40,автовокзал,b
97,41,московскийвокзал,b
97,42,выемка,b
97,43,улицабольшаяфедоровская,b
97,44,улицапервомайская,b
97,45,площадьволкова,b
97,46,краснаяплощадь,b
97,47,улицареспубликанская,b
97,48,улицапобеды,b
97,49,площадькарламаркса,b
97,50,областнаяонкологическаябольница,b
97,51,ямз,b
97,52,ниимск,b
97,53,лакокраска,b
97,54,техуглерод,b
97,55,тцомега,b
97,56,трамвайноедепо,b
97,57,улицаеленыколесовой,b
97,58,улицаурицкого,b
97,59,улицапионерская,b
97,60,проспектдзержинского,b
97,61,улицапанина,b
97,62,6мкр,b
97,63,улицаволгоградская,b
97,64,ленинградскийпроспект,b
99С,1,полиграфкомбинат,f
99С,2,жилойкомплексдинастия,f
99С,3,проспекттолбухина,f
99С,4,площадьтруда,f
99С,5,площадьюности,f
99С,6,знаменскаябашня,f
99С,7,краснаяплощадь,f
99С,8,октябрьскаяплощадь,f
99С,9,улицадачная,f
99С,10,школа50,f
99С,11,улицалинейная,f
99С,12,улицакрасноборская,f
99С,13,проспектмашиностроителей,f
99С,14,проезддоброхотова,f
99С,15,кинотеатраврора,f
99С,16,улицасаукова,f
99С,17,улицапапанина,f
99С,18,школа48,f
99С,19,улицасахарова,f
99С,20,улицасахарова,b
99С,21,улицапапанина,b
99С,22,улицасаукова,b
99С,23,кинотеатраврора,b
99С,24,проезддоброхотова,b
99С,25,проспектмашиностроителей,b
99С,26,улицакрасноборская,b
99С,27,улицалинейная,b
99С,28,школа50,b
99С,29,улицадачная,b
99С,30,октябрьскаяплощадь,b
99С,31,краснаяплощадь,b
99С,32,площадьволкова,b
99С,33,знаменскаябашня,b
99С,34,площадьюности,b
99С,35,площадьтруда,b
99С,36,проспекттолбухина,b
99С,37,жилойкомплексдинастия,b
99С,38,полиграфкомбинат,b
1,1,полиграфкомбинат,f
1,2,жилойкомплексдинастия,f
1,3,проспекттолбухина,f
1,4,площадьтруда,f
1,5,площадьюности,f
1,6,площадьволкова,f
1,7,краснаяплощадь,f
1,8,кинотеатрродина,f
1,9,доммоды,f
1,10,проспектленина,f
1,11,проспектленина,b
1,12,кинотеатрродина,b
1,13,краснаяплощадь,b
1,14,краснаяплощадь,b
1,15,площадьволкова,b
1,16,знаменскаябашня,b
1,17,площадьюности,b
1,18,площадьтруда,b
1,19,проспекттолбухина,b
1,20,жилойкомплексдинастия,b
1,21,полиграфкомбинат,b
2,1,пельменная,f
2,2,проспектдзержинского,f
2,3,улицапионерская,f
2,4,улицаурицкого,f
2,5,трамвайноедепо,f
2,6,тцомега,f
2,7,торгово-развлекательныйкомплексрио,f
2,8,лакокраска,f
2,9,заводопытныхмашин,f
2,10,тктандем,f
2,11,полимермаш,f
2,12,тэц-1,f
2,13,цнти,f
2,14,заводкрасныймаяк,b
2,15,цнти,b
2,16,тэц-1,b
2,17,полимермаш,b
2,18,тктандем,b
2,19,заводопытныхмашин,b
2,20,лакокраска,b
2,21,техуглерод,b
2,22,тцомега,b
2,23,трамвайноедепо,b
2,24,улицаеленыколесовой,b
2,25,улицаурицкого,b
2,26,улицапионерская,b
2,27,проспектдзержинского,b
2,28,пельменная,b
3,1,больница9,f
3,2,яблоневыйпосад,f
3,3,мостоотряд,f
3,4,поликлиника5,f
3,5,павловскийпарк,f
3,6,улицаурицкого,f
3,7,улицаеленыколесовой,f
3,8,областнаядетскаяклиническаябольница,f
3,9,сельхозакадемия,f
3,10,парижскаякоммуна,f
3,11,техуглерод,f
3,12,лакокраска,f
3,13,заводопытныхмашин,f
3,14,тктандем,f
3,15,полимермаш,f
3,16,тэц-1,f
3,17,гостиницатурист,f
3,18,улицасоветская,f
3,19,улицавойнова,f
3,20,площадькарламаркса,f
3,21,юбилейнаяплощадь,f
3,22,улицакудрявцева,f
3,23,магазинтурист,f
3,24,полиграфкомбинат,f
3,25,полиграфкомбинат,b
3,26,домобуви,b
3,27,улицакудрявцева,b
3,28,юбилейнаяплощадь,b
3,29,площадькарламаркса,b
3,30,улицавойнова,b
3,31,улицасоветская,b
3,32,цнти,b
3,33,тэц-1,b
3,34,полимермаш,b
3,35,тктандем,b
3,36,заводопытныхмашин,b
3,37,лакокраска,b
3,38,техуглерод,b
3,39,парижскаякоммуна,b
3,40,сельхозакадемия,b
3,41,областнаядетскаяклиническаябольница,b
3,42,улицаеленыколесовой,b
3,43,улицаурицкого,b
3,44,павловскийпаркполиклиника,b
3,45,5,b
3,46,мостоотряд,b
3,47,яблоневыйпосад,b
3,48,больница9,b
3,49,12мкр,b
3К,1,полиграфкомбинат,f
3К,2,домобуви,f
3К,3,улицакудрявцева,f
3К,4,юбилейнаяплощадь,f
3К,5,площадькарламаркса,f
3К,6,улицавойнова,f
3К,7,улицасоветская,f
3К,8,цнти,f
3К,9,тэц-1,f
3К,10,полимермаш,f
3К,11,тктандем,f
3К,12,заводопытныхмашин,f
3К,13,лакокраска,f
3К,14,техуглерод,f
3К,15,лакокраска,b
3К,16,заводопытныхмашин,b
3К,17,тктандем,b
3К,18,полимермаш,b
3К,19,тэц-1,b
3К,20,гостиницатурист,b
3К,21,улицасоветская,b
3К,22,улицавойнова,b
3К,23,площадькарламаркса,b
3К,24,юбилейнаяплощадь,b
3К,25,улицакудрявцева,b
3К,26,магазинтурист,b
3К,27,полиграфкомбинат,b
4,1,краснаяплощадь,f
4,2,улицареспубликанская,f
4,3,улицапобеды,f
4,4,площадькарламаркса,f
4,5,областнаяонкологическаябольница,f
4,6,ямз,f
4,7,ниимск,f
4,8,лакокраска,f
4,9,техуглерод,f
4,10,парижскаякоммуна,f
4,11,сельхозакадемия,f
4,12,областнаядетскаяклиническаябольница,f
4,13,улицаеленыколесовой,f
4,14,улицаурицкого,f
4,15,павловскийпарк,f
4,16,поликлиника5,f
4,17,мостоотряд,f
4,18,яблоневыйпосад,f
4,19,больница9,f
4,20,12мкр,f
4,21,12мкр,b
4,22,больница9,b
4,23,яблоневыйпосад,b
4,24,мостоотряд,b
4,25,поликлиника5,b
4,26,павловскийпарк,b
4,27,улицаурицкого,b
4,28,улицаеленыколесовой,b
4,29,областнаядетскаяклиническаябольница,b
4,30,сельхозакадемия,b
4,31,парижскаякоммуна,b
4,32,техуглерод,b
4,33,лакокраска,b
4,34,ниимск,b
4,35,ямз,b
4,36,областнаяонкологическаябольница,b
4,37,площадькарламаркса,b
4,38,улицапобеды,b
4,39,улицареспубликанская,b
4,40,краснаяплощадь,b
4,41,площадьволкова,b
5,1,улицамайорова,f
5,2,улицаменделеева,f
5,3,спорткомплексатлант,f
5,4,больничныйгородок,f
5,5,арена-2000,f
5,6,улицагагарина,f
5,7,техническийуниверситет,f
5,8,автовокзал,f
5,9,московскийвокзал,f
5,10,выемка,f
5,11,улицабольшаяфедоровская,f
5,12,богоявленскаяплощадь,f
5,13,улицареспубликанская,f
5,14,улицачайковского,f
5,15,улицаволодарского,f
5,16,проспекттолбухина,f
5,17,улицалисицына,f
5,18,улицагородскойвал,f
5,19,улицаухтомского,f
5,20,улицаухтомского,b
5,21,улицагородскойвал,b
5,22,улицалисицына,b
5,23,проспекттолбухина,b
5,24,улицапобеды,b
5,25,улицачайковского,b
5,26,мукомольныйпереулок,b
5,27,богоявленскаяплощадь,b
5,28,улицабольшаяфедоровская,b
5,29,выемка,b
5,30,московскийвокзал,b
5,31,жкярославльсити,b
5,32,автовокзал,b
5,33,техническийуниверситет,b
5,34,улицагагарина,b
5,35,больничныйгородок,b
5,36,спорткомплексатлант,b
5,37,улицаменделеева,b
7,1,6мкр,f
7,2,улицапанина,f
7,3,проспектдзержинского,f
7,4,улицапионерская,f
7,5,улицаурицкого,f
7,6,трамвайноедепо,f
7,7,тцомега,f
7,8,торгово-развлекательныйкомплексрио,f
7,9,лакокраска,f
7,10,заводопытныхмашин,f
7,11,тктандем,f
7,12,полимермаш,f
7,13,тэц-1,f
7,14,цнти,f
7,15,заводкрасныймаяк,b
7,16,цнти,b
7,17,тэц-1,b
7,18,полимермаш,b
7,19,тктандем,b
7,20,заводопытныхмашин,b
7,21,лакокраска,b
7,22,техуглерод,b
7,23,тцомега,b
7,24,трамвайноедепо,b
7,25,улицаеленыколесовой,b
7,26,улицаурицкого,b
7,27,улицапионерская,b
7,28,проспектдзержинского,b
7,29,улицапанина,b
7,30,6мкр,b
8,1,6мкр,f
8,2,улицапанина,f
8,3,проспектдзержинского,f
8,4,улицапионерская,f
8,5,улицаурицкого,f
8,6,трамвайноедепо,f
8,7,тцомега,f
8,8,торгово-развлекательныйкомплексрио,f
8,9,лакокраска,f
8,10,ниимск,f
8,11,ямз,f
8,12,областнаяонкологическаябольница,f
8,13,площадькарламаркса,f
8,14,улицапобеды,f
8,15,улицареспубликанская,f
8,16,краснаяплощадь,f
8,17,площадьволкова,f
8,18,торговыйпереулок,f
8,19,краснаяплощадь,b
8,20,улицареспубликанская,b
8,21,улицапобеды,b
8,22,площадькарламаркса,b
8,23,областнаяонкологическаябольница,b
8,24,ямз,b
8,25,ниимск,b
8,26,лакокраска,b
8,27,техуглерод,b
8,28,тцомега,b
